time,point,receptor,response
0.0,"Point 1 (75,75)",SA1,0.0
0.01,"Point 1 (75,75)",SA1,0.010005405405405406
0.02,"Point 1 (75,75)",SA1,0.019867289930594598
0.03,"Point 1 (75,75)",SA1,0.029587540981311684
0.04,"Point 1 (75,75)",SA1,0.03916802676342031
0.05,"Point 1 (75,75)",SA1,0.04861059627704368
0.06,"Point 1 (75,75)",SA1,0.05791707932001075
0.07,"Point 1 (75,75)",SA1,0.06708928650018346
0.08,"Point 1 (75,75)",SA1,0.07612900925625532
0.09,"Point 1 (75,75)",SA1,0.08503801988662615
0.1,"Point 1 (75,75)",SA1,0.09381807158597197
0.11,"Point 1 (75,75)",SA1,0.10247089848914263
0.12,"Point 1 (75,75)",SA1,0.11099821572203347
0.13,"Point 1 (75,75)",SA1,0.1194017194590895
0.14,"Point 1 (75,75)",SA1,0.12768308698711348
0.15,"Point 1 (75,75)",SA1,0.1358439767750609
0.16,"Point 1 (75,75)",SA1,0.14388602854951715
0.17,"Point 1 (75,75)",SA1,0.151810863375562
0.18,"Point 1 (75,75)",SA1,0.159620083742739
0.19,"Point 1 (75,75)",SA1,0.1673152736558571
0.2,"Point 1 (75,75)",SA1,0.17489799873036116
0.21,"Point 1 (75,75)",SA1,0.1823698062920196
0.22,"Point 1 (75,75)",SA1,0.18973222548068494
0.23,"Point 1 (75,75)",SA1,0.19698676735789405
0.24,"Point 1 (75,75)",SA1,0.20413492501808203
0.25,"Point 1 (75,75)",SA1,0.2111781737031933
0.26,"Point 1 (75,75)",SA1,0.21811797092048138
0.27,"Point 1 (75,75)",SA1,0.22495575656329686
0.28,"Point 1 (75,75)",SA1,0.23169295303467083
0.29,"Point 1 (75,75)",SA1,0.2383309653735082
0.3,"Point 1 (75,75)",SA1,0.24487118138321318
0.31,"Point 1 (75,75)",SA1,0.25131497176257517
0.32,"Point 1 (75,75)",SA1,0.25766369023875124
0.33,"Point 1 (75,75)",SA1,0.2639186737021871
0.34,"Point 1 (75,75)",SA1,0.27008124234332365
0.35000000000000003,"Point 1 (75,75)",SA1,0.2761526997909468
0.36,"Point 1 (75,75)",SA1,0.28213433325203585
0.37,"Point 1 (75,75)",SA1,0.28802741365298085
0.38,"Point 1 (75,75)",SA1,0.29383319578203804
0.39,"Point 1 (75,75)",SA1,0.2995529184329001
0.4,"Point 1 (75,75)",SA1,0.30518780454926336
0.41000000000000003,"Point 1 (75,75)",SA1,0.31073906137027857
0.42,"Point 1 (75,75)",SA1,0.3162078805767762
0.43,"Point 1 (75,75)",SA1,0.32159543843816213
0.44,"Point 1 (75,75)",SA1,0.3269028959598857
0.45,"Point 1 (75,75)",SA1,0.33213139903138145
0.46,"Point 1 (75,75)",SA1,0.3372820785743968
0.47000000000000003,"Point 1 (75,75)",SA1,0.3423560506916162
0.48,"Point 1 (75,75)",SA1,0.34735441681549895
0.49,"Point 1 (75,75)",SA1,0.35227826385725086
0.5,"Point 1 (75,75)",SA1,0.35712866435585383
0.51,"Point 1 (75,75)",SA1,0.3619066766270793
0.52,"Point 1 (75,75)",SA1,0.366613344912419
0.53,"Point 1 (75,75)",SA1,0.3712496995278627
0.54,"Point 1 (75,75)",SA1,0.37581675701246375
0.55,"Point 1 (75,75)",SA1,0.3803155202766294
0.56,"Point 1 (75,75)",SA1,0.38474697875008
0.5700000000000001,"Point 1 (75,75)",SA1,0.389112108529422
0.58,"Point 1 (75,75)",SA1,0.3934118725252834
0.59,"Point 1 (75,75)",SA1,0.39764722060896107
0.6,"Point 1 (75,75)",SA1,0.40181908975853486
0.61,"Point 1 (75,75)",SA1,0.40592840420440274
0.62,"Point 1 (75,75)",SA1,0.40997607557419485
0.63,"Point 1 (75,75)",SA1,0.41396300303702727
0.64,"Point 1 (75,75)",SA1,0.4178900734470567
0.65,"Point 1 (75,75)",SA1,0.42175816148630163
0.66,"Point 1 (75,75)",SA1,0.42556812980669423
0.67,"Point 1 (75,75)",SA1,0.42932082917133285
0.68,"Point 1 (75,75)",SA1,0.4330170985949042
0.6900000000000001,"Point 1 (75,75)",SA1,0.4366577654832468
0.7000000000000001,"Point 1 (75,75)",SA1,0.4402436457720299
0.71,"Point 1 (75,75)",SA1,0.44377554406452124
0.72,"Point 1 (75,75)",SA1,0.44725425376842215
0.73,"Point 1 (75,75)",SA1,0.4506805572317469
0.74,"Point 1 (75,75)",SA1,0.45405522587772534
0.75,"Point 1 (75,75)",SA1,0.45737902033871164
0.76,"Point 1 (75,75)",SA1,0.4606526905890796
0.77,"Point 1 (75,75)",SA1,0.46387697607708794
0.78,"Point 1 (75,75)",SA1,0.4670526058557023
0.79,"Point 1 (75,75)",SA1,0.4701802987123578
0.8,"Point 1 (75,75)",SA1,0.4732607632976503
0.81,"Point 1 (75,75)",SA1,0.4762946982529442
0.8200000000000001,"Point 1 (75,75)",SA1,0.47928279233688614
0.8300000000000001,"Point 1 (75,75)",SA1,0.4822257245508149
0.84,"Point 1 (75,75)",SA1,0.48512416426305865
0.85,"Point 1 (75,75)",SA1,0.4879787713321112
0.86,"Point 1 (75,75)",SA1,0.4907901962286809
0.87,"Point 1 (75,75)",SA1,0.49355908015660627
0.88,"Point 1 (75,75)",SA1,0.49628605517263136
0.89,"Point 1 (75,75)",SA1,0.498971744305039
0.9,"Point 1 (75,75)",SA1,0.5016167616711351
0.91,"Point 1 (75,75)",SA1,0.5042217125935837
0.92,"Point 1 (75,75)",SA1,0.5067871937155879
0.93,"Point 1 (75,75)",SA1,0.5093137931149178
0.9400000000000001,"Point 1 (75,75)",SA1,0.5118020904167796
0.9500000000000001,"Point 1 (75,75)",SA1,0.5142526569055323
0.96,"Point 1 (75,75)",SA1,0.516666055635244
0.97,"Point 1 (75,75)",SA1,0.5190428415390955
0.98,"Point 1 (75,75)",SA1,0.5213835615376279
0.99,"Point 1 (75,75)",SA1,0.5236887546458363
1.0,"Point 1 (75,75)",SA1,0.5259589520791139
1.01,"Point 1 (75,75)",SA1,0.5281946773580474
1.02,"Point 1 (75,75)",SA1,0.5303964464120647
1.03,"Point 1 (75,75)",SA1,0.5325647676819435
1.04,"Point 1 (75,75)",SA1,0.5347001422211785
1.05,"Point 1 (75,75)",SA1,0.536803063796216
1.06,"Point 1 (75,75)",SA1,0.538874018985557
1.07,"Point 1 (75,75)",SA1,0.5409134872777358
1.08,"Point 1 (75,75)",SA1,0.5429219411681786
1.09,"Point 1 (75,75)",SA1,0.5448998462549463
1.1,"Point 1 (75,75)",SA1,0.5468476613333689
1.11,"Point 1 (75,75)",SA1,0.5487658384895764
1.12,"Point 1 (75,75)",SA1,0.5506548231929324
1.1300000000000001,"Point 1 (75,75)",SA1,0.552515054387377
1.1400000000000001,"Point 1 (75,75)",SA1,0.5543469645816864
1.1500000000000001,"Point 1 (75,75)",SA1,0.5561509799386533
1.16,"Point 1 (75,75)",SA1,0.5579275203631999
1.17,"Point 1 (75,75)",SA1,0.5596769995894254
1.18,"Point 1 (75,75)",SA1,0.5613998252665985
1.19,"Point 1 (75,75)",SA1,0.5630963990441034
1.2,"Point 1 (75,75)",SA1,0.5647671166553432
1.21,"Point 1 (75,75)",SA1,0.5664123680006121
1.22,"Point 1 (75,75)",SA1,0.5680325372289428
1.23,"Point 1 (75,75)",SA1,0.5696280028189371
1.24,"Point 1 (75,75)",SA1,0.5711991376585887
1.25,"Point 1 (75,75)",SA1,0.5727463091241055
1.26,"Point 1 (75,75)",SA1,0.5742698791577406
1.27,"Point 1 (75,75)",SA1,0.5757702043446411
1.28,"Point 1 (75,75)",SA1,0.5772476359887194
1.29,"Point 1 (75,75)",SA1,0.5787025201875623
1.3,"Point 1 (75,75)",SA1,0.5801351979063808
1.31,"Point 1 (75,75)",SA1,0.5815460050510111
1.32,"Point 1 (75,75)",SA1,0.5829352725399769
1.33,"Point 1 (75,75)",SA1,0.5843033263756204
1.34,"Point 1 (75,75)",SA1,0.5856504877143114
1.35,"Point 1 (75,75)",SA1,0.5869770729357434
1.36,"Point 1 (75,75)",SA1,0.5882833937113239
1.37,"Point 1 (75,75)",SA1,0.5895697570716728
1.3800000000000001,"Point 1 (75,75)",SA1,0.590836465473231
1.3900000000000001,"Point 1 (75,75)",SA1,0.5920838168639944
1.4000000000000001,"Point 1 (75,75)",SA1,0.5933121047483775
1.41,"Point 1 (75,75)",SA1,0.5945216182512186
1.42,"Point 1 (75,75)",SA1,0.5957126421809351
1.43,"Point 1 (75,75)",SA1,0.596885457091836
1.44,"Point 1 (75,75)",SA1,0.5980403393456032
1.45,"Point 1 (75,75)",SA1,0.5991775611719485
1.46,"Point 1 (75,75)",SA1,0.6002973907284562
1.47,"Point 1 (75,75)",SA1,0.6014000921596198
1.48,"Point 1 (75,75)",SA1,0.6024859256550815
1.49,"Point 1 (75,75)",SA1,0.603555147507085
1.5,"Point 1 (75,75)",SA1,0.6046080101671485
1.51,"Point 1 (75,75)",SA1,0.6056447623019644
1.52,"Point 1 (75,75)",SA1,0.606665648848543
1.53,"Point 1 (75,75)",SA1,0.6076709110685978
1.54,"Point 1 (75,75)",SA1,0.6086607866021891
1.55,"Point 1 (75,75)",SA1,0.6096355095206318
1.56,"Point 1 (75,75)",SA1,0.6105953103786755
1.57,"Point 1 (75,75)",SA1,0.6115404162659653
1.58,"Point 1 (75,75)",SA1,0.6124710508577941
1.59,"Point 1 (75,75)",SA1,0.6133874344651512
1.6,"Point 1 (75,75)",SA1,0.6142897840840794
1.61,"Point 1 (75,75)",SA1,0.615178313444346
1.62,"Point 1 (75,75)",SA1,0.6160532330574361
1.6300000000000001,"Point 1 (75,75)",SA1,0.6169147502638792
1.6400000000000001,"Point 1 (75,75)",SA1,0.6177630692799142
1.6500000000000001,"Point 1 (75,75)",SA1,0.6185983912435022
1.6600000000000001,"Point 1 (75,75)",SA1,0.6194209142596946
1.67,"Point 1 (75,75)",SA1,0.6202308334453649
1.68,"Point 1 (75,75)",SA1,0.6210283409733135
1.69,"Point 1 (75,75)",SA1,0.6218136261157485
1.7,"Point 1 (75,75)",SA1,0.6225868752871572
1.71,"Point 1 (75,75)",SA1,0.6233482720865701
1.72,"Point 1 (75,75)",SA1,0.6240979973392278
1.73,"Point 1 (75,75)",SA1,0.6248362291376588
1.74,"Point 1 (75,75)",SA1,0.6255631428821734
1.75,"Point 1 (75,75)",SA1,0.6262789113207835
1.76,"Point 1 (75,75)",SA1,0.6269837045885551
1.77,"Point 1 (75,75)",SA1,0.6276776902463986
1.78,"Point 1 (75,75)",SA1,0.6283610333193084
1.79,"Point 1 (75,75)",SA1,0.6290338963340543
1.8,"Point 1 (75,75)",SA1,0.6296964393563362
1.81,"Point 1 (75,75)",SA1,0.6303488200274046
1.82,"Point 1 (75,75)",SA1,0.6309911936001581
1.83,"Point 1 (75,75)",SA1,0.6316237129747219
1.84,"Point 1 (75,75)",SA1,0.6322465287335155
1.85,"Point 1 (75,75)",SA1,0.6328597891758161
1.86,"Point 1 (75,75)",SA1,0.6334636403518238
1.87,"Point 1 (75,75)",SA1,0.6340582260962352
1.8800000000000001,"Point 1 (75,75)",SA1,0.6346436880613351
1.8900000000000001,"Point 1 (75,75)",SA1,0.6352201657496056
1.9000000000000001,"Point 1 (75,75)",SA1,0.6357877965458676
1.9100000000000001,"Point 1 (75,75)",SA1,0.6363467157489546
1.92,"Point 1 (75,75)",SA1,0.6368970566029283
1.93,"Point 1 (75,75)",SA1,0.6374389503278401
1.94,"Point 1 (75,75)",SA1,0.6379725261500478
1.95,"Point 1 (75,75)",SA1,0.6384979113320902
1.96,"Point 1 (75,75)",SA1,0.6390152312021263
1.97,"Point 1 (75,75)",SA1,0.6395246091829474
1.98,"Point 1 (75,75)",SA1,0.6400261668205645
1.99,"Point 1 (75,75)",SA1,0.6405200238123802
2.0,"Point 1 (75,75)",SA1,0.6410062980349476
2.0100000000000002,"Point 1 (75,75)",SA1,0.641485105571324
2.02,"Point 1 (75,75)",SA1,0.641956560738025
2.0300000000000002,"Point 1 (75,75)",SA1,0.6424207761115821
2.04,"Point 1 (75,75)",SA1,0.6428778625547138
2.05,"Point 1 (75,75)",SA1,0.6433279292421092
2.06,"Point 1 (75,75)",SA1,0.6437710836858371
2.07,"Point 1 (75,75)",SA1,0.6442074317603783
2.08,"Point 1 (75,75)",SA1,0.6446370777272918
2.09,"Point 1 (75,75)",SA1,0.645060124259518
2.1,"Point 1 (75,75)",SA1,0.645476672465323
2.11,"Point 1 (75,75)",SA1,0.6458868219118907
2.12,"Point 1 (75,75)",SA1,0.6462906706485673
2.13,"Point 1 (75,75)",SA1,0.6466883152297618
2.14,"Point 1 (75,75)",SA1,0.6470798507375095
2.15,"Point 1 (75,75)",SA1,0.6474653708037011
2.16,"Point 1 (75,75)",SA1,0.6478449676319831
2.17,"Point 1 (75,75)",SA1,0.6482187320193354
2.18,"Point 1 (75,75)",SA1,0.6485867533773272
2.19,"Point 1 (75,75)",SA1,0.6489491197530605
2.2,"Point 1 (75,75)",SA1,0.6493059178498003
2.21,"Point 1 (75,75)",SA1,0.6496572330473015
2.22,"Point 1 (75,75)",SA1,0.6500031494218323
2.23,"Point 1 (75,75)",SA1,0.6503437497659005
2.24,"Point 1 (75,75)",SA1,0.6506791156076864
2.25,"Point 1 (75,75)",SA1,0.6510093272301883
2.2600000000000002,"Point 1 (75,75)",SA1,0.6513344636900812
2.27,"Point 1 (75,75)",SA1,0.651654602836295
2.2800000000000002,"Point 1 (75,75)",SA1,0.6519698213283174
2.29,"Point 1 (75,75)",SA1,0.6522801946542226
2.3000000000000003,"Point 1 (75,75)",SA1,0.6525857971484318
2.31,"Point 1 (75,75)",SA1,0.6528867020092078
2.32,"Point 1 (75,75)",SA1,0.6531829813158909
2.33,"Point 1 (75,75)",SA1,0.6534747060458741
2.34,"Point 1 (75,75)",SA1,0.6537619460913265
2.35,"Point 1 (75,75)",SA1,0.6540447702756682
2.36,"Point 1 (75,75)",SA1,0.6543232463697948
2.37,"Point 1 (75,75)",SA1,0.6545974411080623
2.38,"Point 1 (75,75)",SA1,0.6548674202040325
2.39,"Point 1 (75,75)",SA1,0.6551332483659811
2.4,"Point 1 (75,75)",SA1,0.6553949893121744
2.41,"Point 1 (75,75)",SA1,0.6556527057859175
2.42,"Point 1 (75,75)",SA1,0.6559064595703746
2.43,"Point 1 (75,75)",SA1,0.6561563115031703
2.44,"Point 1 (75,75)",SA1,0.6564023214907693
2.45,"Point 1 (75,75)",SA1,0.65664454852264
2.46,"Point 1 (75,75)",SA1,0.6568830506852075
2.47,"Point 1 (75,75)",SA1,0.657117885175595
2.48,"Point 1 (75,75)",SA1,0.657349108315159
2.49,"Point 1 (75,75)",SA1,0.6575767755628219
2.5,"Point 1 (75,75)",SA1,0.6578009415282027
2.5100000000000002,"Point 1 (75,75)",SA1,0.6580216599845502
2.52,"Point 1 (75,75)",SA1,0.6582389838814833
2.5300000000000002,"Point 1 (75,75)",SA1,0.6584529653575373
2.54,"Point 1 (75,75)",SA1,0.6586636557525215
2.5500000000000003,"Point 1 (75,75)",SA1,0.6588711056196918
2.56,"Point 1 (75,75)",SA1,0.6590753647377383
2.57,"Point 1 (75,75)",SA1,0.6592764821225934
2.58,"Point 1 (75,75)",SA1,0.6594745060390603
2.59,"Point 1 (75,75)",SA1,0.659669484012267
2.6,"Point 1 (75,75)",SA1,0.6598614628389484
2.61,"Point 1 (75,75)",SA1,0.6600504885985549
2.62,"Point 1 (75,75)",SA1,0.660236606664196
2.63,"Point 1 (75,75)",SA1,0.6604198617134184
2.64,"Point 1 (75,75)",SA1,0.6606002977388187
2.65,"Point 1 (75,75)",SA1,0.6607779580584987
2.66,"Point 1 (75,75)",SA1,0.6609528853263609
2.67,"Point 1 (75,75)",SA1,0.6611251215422481
2.68,"Point 1 (75,75)",SA1,0.6612947080619308
2.69,"Point 1 (75,75)",SA1,0.6614616856069414
2.7,"Point 1 (75,75)",SA1,0.6616260942742624
2.71,"Point 1 (75,75)",SA1,0.6617879735458653
2.72,"Point 1 (75,75)",SA1,0.6619473622981049
2.73,"Point 1 (75,75)",SA1,0.6621042988109743
2.74,"Point 1 (75,75)",SA1,0.662258820777216
2.75,"Point 1 (75,75)",SA1,0.6624109653112973
2.7600000000000002,"Point 1 (75,75)",SA1,0.6625607689582481
2.77,"Point 1 (75,75)",SA1,0.6627082677023655
2.7800000000000002,"Point 1 (75,75)",SA1,0.6628534969757863
2.79,"Point 1 (75,75)",SA1,0.6629964916669291
2.8000000000000003,"Point 1 (75,75)",SA1,0.6631372861288086
2.81,"Point 1 (75,75)",SA1,0.6632759141872225
2.82,"Point 1 (75,75)",SA1,0.6634124091488162
2.83,"Point 1 (75,75)",SA1,0.663546803809023
2.84,"Point 1 (75,75)",SA1,0.6636791304598851
2.85,"Point 1 (75,75)",SA1,0.6638094208977547
2.86,"Point 1 (75,75)",SA1,0.6639377064308785
2.87,"Point 1 (75,75)",SA1,0.6640640178868672
2.88,"Point 1 (75,75)",SA1,0.6641883856200507
2.89,"Point 1 (75,75)",SA1,0.6643108395187226
2.9,"Point 1 (75,75)",SA1,0.6644314090122725
2.91,"Point 1 (75,75)",SA1,0.6645501230782127
2.92,"Point 1 (75,75)",SA1,0.6646670102490947
2.93,"Point 1 (75,75)",SA1,0.6647820986193234
2.94,"Point 1 (75,75)",SA1,0.6648954158518651
2.95,"Point 1 (75,75)",SA1,0.6650069891848553
2.96,"Point 1 (75,75)",SA1,0.6651168454381048
2.97,"Point 1 (75,75)",SA1,0.665225011019507
2.98,"Point 1 (75,75)",SA1,0.6653315119313473
2.99,"Point 1 (75,75)",SA1,0.6654363737765174
3.0,"Point 1 (75,75)",SA1,0.6655396217646333
3.0100000000000002,"Point 1 (75,75)",SA1,0.6656412807180612
3.02,"Point 1 (75,75)",SA1,0.6657413750778515
3.0300000000000002,"Point 1 (75,75)",SA1,0.6658399289095814
3.04,"Point 1 (75,75)",SA1,0.6659369659091106
3.0500000000000003,"Point 1 (75,75)",SA1,0.6660325094082453
3.06,"Point 1 (75,75)",SA1,0.6661265823803209
3.0700000000000003,"Point 1 (75,75)",SA1,0.6662192074456945
3.08,"Point 1 (75,75)",SA1,0.6663104068771575
3.09,"Point 1 (75,75)",SA1,0.6664002026052637
3.1,"Point 1 (75,75)",SA1,0.6664886162235756
3.11,"Point 1 (75,75)",SA1,0.6665756689938327
3.12,"Point 1 (75,75)",SA1,0.6666613818510386
3.13,"Point 1 (75,75)",SA1,0.6667457754084726
3.14,"Point 1 (75,75)",SA1,0.6668288699626221
3.15,"Point 1 (75,75)",SA1,0.666910685498043
3.16,"Point 1 (75,75)",SA1,0.6669912416921425
3.17,"Point 1 (75,75)",SA1,0.6670705579198919
3.18,"Point 1 (75,75)",SA1,0.6671486532584641
3.19,"Point 1 (75,75)",SA1,0.6672255464918039
3.2,"Point 1 (75,75)",SA1,0.6673012561151255
3.21,"Point 1 (75,75)",SA1,0.667375800339343
3.22,"Point 1 (75,75)",SA1,0.6674491970954318
3.23,"Point 1 (75,75)",SA1,0.6675214640387247
3.24,"Point 1 (75,75)",SA1,0.6675926185531412
3.25,"Point 1 (75,75)",SA1,0.6676626777553533
3.2600000000000002,"Point 1 (75,75)",SA1,0.6677316584988864
3.27,"Point 1 (75,75)",SA1,0.6677995773781583
3.2800000000000002,"Point 1 (75,75)",SA1,0.6678664507324554
3.29,"Point 1 (75,75)",SA1,0.6679322946498502
3.3000000000000003,"Point 1 (75,75)",SA1,0.6679971249710558
3.31,"Point 1 (75,75)",SA1,0.668060957293224
3.3200000000000003,"Point 1 (75,75)",SA1,0.6681238069736843
3.33,"Point 1 (75,75)",SA1,0.6681856891336263
3.34,"Point 1 (75,75)",SA1,0.6682466186617233
3.35,"Point 1 (75,75)",SA1,0.6683066102177047
3.36,"Point 1 (75,75)",SA1,0.6683656782358695
3.37,"Point 1 (75,75)",SA1,0.6684238369285489
3.38,"Point 1 (75,75)",SA1,0.6684811002895142
3.39,"Point 1 (75,75)",SA1,0.6685374820973335
3.4,"Point 1 (75,75)",SA1,0.6685929959186766
3.41,"Point 1 (75,75)",SA1,0.6686476551115694
3.42,"Point 1 (75,75)",SA1,0.6687014728285978
3.43,"Point 1 (75,75)",SA1,0.6687544620200636
3.44,"Point 1 (75,75)",SA1,0.668806635437092
3.45,"Point 1 (75,75)",SA1,0.6688580056346899
3.46,"Point 1 (75,75)",SA1,0.6689085849747594
3.47,"Point 1 (75,75)",SA1,0.668958385629064
3.48,"Point 1 (75,75)",SA1,0.6690074195821493
3.49,"Point 1 (75,75)",SA1,0.6690556986342198
3.5,"Point 1 (75,75)",SA1,0.6691032344039702
3.5100000000000002,"Point 1 (75,75)",SA1,0.6691500383313748
3.52,"Point 1 (75,75)",SA1,0.6691961216804332
3.5300000000000002,"Point 1 (75,75)",SA1,0.6692414955418738
3.54,"Point 1 (75,75)",SA1,0.6692861708358174
3.5500000000000003,"Point 1 (75,75)",SA1,0.669330158314397
3.56,"Point 1 (75,75)",SA1,0.6693734685643407
3.5700000000000003,"Point 1 (75,75)",SA1,0.6694161120095131
3.58,"Point 1 (75,75)",SA1,0.6694580989134179
3.59,"Point 1 (75,75)",SA1,0.6694994393816627
3.6,"Point 1 (75,75)",SA1,0.6695401433643849
3.61,"Point 1 (75,75)",SA1,0.6695802206586425
3.62,"Point 1 (75,75)",SA1,0.6696196809107658
3.63,"Point 1 (75,75)",SA1,0.6696585336186741
3.64,"Point 1 (75,75)",SA1,0.6696967881341576
3.65,"Point 1 (75,75)",SA1,0.6697344536651224
3.66,"Point 1 (75,75)",SA1,0.6697715392778043
3.67,"Point 1 (75,75)",SA1,0.669808053898944
3.68,"Point 1 (75,75)",SA1,0.6698440063179331
3.69,"Point 1 (75,75)",SA1,0.669879405188925
3.7,"Point 1 (75,75)",SA1,0.6699142590329139
3.71,"Point 1 (75,75)",SA1,0.6699485762397823
3.72,"Point 1 (75,75)",SA1,0.6699823650703169
3.73,"Point 1 (75,75)",SA1,0.6700156336581922
3.74,"Point 1 (75,75)",SA1,0.6700483900119258
3.75,"Point 1 (75,75)",SA1,0.6700806420168028
3.7600000000000002,"Point 1 (75,75)",SA1,0.6701123974367703
3.77,"Point 1 (75,75)",SA1,0.670143663916303
3.7800000000000002,"Point 1 (75,75)",SA1,0.6701744489822395
3.79,"Point 1 (75,75)",SA1,0.6702047600455936
3.8000000000000003,"Point 1 (75,75)",SA1,0.6702346044033325
3.81,"Point 1 (75,75)",SA1,0.6702639892401323
3.8200000000000003,"Point 1 (75,75)",SA1,0.670292921630104
3.83,"Point 1 (75,75)",SA1,0.6703214085384943
3.84,"Point 1 (75,75)",SA1,0.6703494568233592
3.85,"Point 1 (75,75)",SA1,0.6703770732372131
3.86,"Point 1 (75,75)",SA1,0.6704042644286511
3.87,"Point 1 (75,75)",SA1,0.6704310369439486
3.88,"Point 1 (75,75)",SA1,0.670457397228633
3.89,"Point 1 (75,75)",SA1,0.6704833516290354
3.9,"Point 1 (75,75)",SA1,0.6705089063938141
3.91,"Point 1 (75,75)",SA1,0.6705340676754588
3.92,"Point 1 (75,75)",SA1,0.6705588415317684
3.93,"Point 1 (75,75)",SA1,0.6705832339273081
3.94,"Point 1 (75,75)",SA1,0.6706072507348434
3.95,"Point 1 (75,75)",SA1,0.6706308977367521
3.96,"Point 1 (75,75)",SA1,0.6706541806264148
3.97,"Point 1 (75,75)",SA1,0.6706771050095831
3.98,"Point 1 (75,75)",SA1,0.6706996764057291
3.99,"Point 1 (75,75)",SA1,0.6707219002493711
4.0,"Point 1 (75,75)",SA1,0.6707437818913812
4.01,"Point 1 (75,75)",SA1,0.6707653266002723
4.0200000000000005,"Point 1 (75,75)",SA1,0.6707865395634646
4.03,"Point 1 (75,75)",SA1,0.670807425888533
4.04,"Point 1 (75,75)",SA1,0.670827990604436
4.05,"Point 1 (75,75)",SA1,0.6708482386627249
4.0600000000000005,"Point 1 (75,75)",SA1,0.6708681749387347
4.07,"Point 1 (75,75)",SA1,0.6708878042327568
4.08,"Point 1 (75,75)",SA1,0.6709071312711932
4.09,"Point 1 (75,75)",SA1,0.6709261607076935
4.1,"Point 1 (75,75)",SA1,0.6709448971242745
4.11,"Point 1 (75,75)",SA1,0.6709633450324222
4.12,"Point 1 (75,75)",SA1,0.6709815088741766
4.13,"Point 1 (75,75)",SA1,0.6709993930232009
4.14,"Point 1 (75,75)",SA1,0.6710170017858331
4.15,"Point 1 (75,75)",SA1,0.6710343394021215
4.16,"Point 1 (75,75)",SA1,0.6710514100468462
4.17,"Point 1 (75,75)",SA1,0.6710682178305216
4.18,"Point 1 (75,75)",SA1,0.6710847668003863
4.19,"Point 1 (75,75)",SA1,0.6711010609413768
4.2,"Point 1 (75,75)",SA1,0.6711171041770855
4.21,"Point 1 (75,75)",SA1,0.671132900370705
4.22,"Point 1 (75,75)",SA1,0.6711484533259585
4.23,"Point 1 (75,75)",SA1,0.6711637667880134
4.24,"Point 1 (75,75)",SA1,0.6711788444443824
4.25,"Point 1 (75,75)",SA1,0.6711936899258125
4.26,"Point 1 (75,75)",SA1,0.6712083068071567
4.2700000000000005,"Point 1 (75,75)",SA1,0.6712226986082351
4.28,"Point 1 (75,75)",SA1,0.6712368687946815
4.29,"Point 1 (75,75)",SA1,0.6712508207787773
4.3,"Point 1 (75,75)",SA1,0.6712645579202725
4.3100000000000005,"Point 1 (75,75)",SA1,0.6712780835271948
4.32,"Point 1 (75,75)",SA1,0.6712914008566443
4.33,"Point 1 (75,75)",SA1,0.6713045131155786
4.34,"Point 1 (75,75)",SA1,0.6713174234615836
4.3500000000000005,"Point 1 (75,75)",SA1,0.6713301350036335
4.36,"Point 1 (75,75)",SA1,0.6713426508028397
4.37,"Point 1 (75,75)",SA1,0.6713549738731864
4.38,"Point 1 (75,75)",SA1,0.6713671071822563
4.39,"Point 1 (75,75)",SA1,0.6713790536519451
4.4,"Point 1 (75,75)",SA1,0.6713908161591643
4.41,"Point 1 (75,75)",SA1,0.6714023975365333
4.42,"Point 1 (75,75)",SA1,0.6714138005730623
4.43,"Point 1 (75,75)",SA1,0.6714250280148218
4.44,"Point 1 (75,75)",SA1,0.6714360825656048
4.45,"Point 1 (75,75)",SA1,0.671446966887577
4.46,"Point 1 (75,75)",SA1,0.6714576836019176
4.47,"Point 1 (75,75)",SA1,0.6714682352894502
4.48,"Point 1 (75,75)",SA1,0.6714786244912638
4.49,"Point 1 (75,75)",SA1,0.6714888537093248
4.5,"Point 1 (75,75)",SA1,0.6714989254070786
4.51,"Point 1 (75,75)",SA1,0.6715088420100427
4.5200000000000005,"Point 1 (75,75)",SA1,0.6715186059063916
4.53,"Point 1 (75,75)",SA1,0.6715282194475292
4.54,"Point 1 (75,75)",SA1,0.6715376849486575
4.55,"Point 1 (75,75)",SA1,0.671547004689332
4.5600000000000005,"Point 1 (75,75)",SA1,0.6715561809140114
4.57,"Point 1 (75,75)",SA1,0.6715652158325965
4.58,"Point 1 (75,75)",SA1,0.6715741116209646
4.59,"Point 1 (75,75)",SA1,0.6715828704214905
4.6000000000000005,"Point 1 (75,75)",SA1,0.6715914943435637
4.61,"Point 1 (75,75)",SA1,0.6715999854640963
4.62,"Point 1 (75,75)",SA1,0.6716083458280229
4.63,"Point 1 (75,75)",SA1,0.6716165774487913
4.64,"Point 1 (75,75)",SA1,0.6716246823088494
4.65,"Point 1 (75,75)",SA1,0.6716326623601213
4.66,"Point 1 (75,75)",SA1,0.6716405195244766
4.67,"Point 1 (75,75)",SA1,0.6716482556941948
4.68,"Point 1 (75,75)",SA1,0.6716558727324193
4.69,"Point 1 (75,75)",SA1,0.6716633724736062
4.7,"Point 1 (75,75)",SA1,0.6716707567239661
4.71,"Point 1 (75,75)",SA1,0.6716780272618996
4.72,"Point 1 (75,75)",SA1,0.6716851858384244
